Row,Column,Region_Name,SIG_ENG_NM,Ratio
30,50,Busan,Saha-gu,1.0
30,51,Busan,Yeongdo-gu,0.7911813403087278
30,51,Busan,Saha-gu,0.2088186596912722
31,19,Jeon-Nam,Sinan-gun,1.0
31,20,Jeon-Nam,Sinan-gun,1.0
31,21,Jeon-Nam,Sinan-gun,1.0
31,22,Jeon-Nam,Sinan-gun,1.0
31,23,Jeon-Nam,Muan-gun,0.5742240274522235
31,23,Jeon-Nam,Sinan-gun,0.425775923986125
31,24,Jeon-Nam,Muan-gun,0.9227015368658332
31,24,Jeon-Nam,Hampyeong-gun,0.0636469272990678
31,24,Jeon-Nam,Yeonggwang-gun,0.0136513847603976
31,25,Jeon-Nam,Hampyeong-gun,1.0
31,26,Jeon-Nam,Hampyeong-gun,1.0
31,27,Gwangju,Gwangsan-gu,0.2451943920490349
31,27,Jeon-Nam,Naju-si,0.1640195544118566
31,27,Jeon-Nam,Hampyeong-gun,0.5907860535391083
31,28,Gwangju,Gwangsan-gu,0.8129976119870669
31,28,Jeon-Nam,Naju-si,0.1870023880129331
31,29,Gwangju,"Seo-gu, Gwangju",0.5113903869387596
31,29,Gwangju,"Nam-gu, Gwangju",0.2189589606931915
31,29,Gwangju,"Buk-gu, Gwangju",0.0019788559032318
31,29,Gwangju,Gwangsan-gu,0.2676717964648171
31,30,Gwangju,"Dong-gu, Gwangju",0.5326820910731846
31,30,Gwangju,"Seo-gu, Gwangju",0.0146611007136982
31,30,Gwangju,"Nam-gu, Gwangju",0.2284301174080004
31,30,Gwangju,"Buk-gu, Gwangju",0.1803201865029444
31,30,Jeon-Nam,Hwasun-gun,0.0439065043021722
31,31,Gwangju,"Dong-gu, Gwangju",0.0152707775435627
31,31,Gwangju,"Buk-gu, Gwangju",0.0973974035600796
31,31,Jeon-Nam,Damyang-gun,0.3143068488309278
31,31,Jeon-Nam,Hwasun-gun,0.5730249700654297
31,32,Jeon-Nam,Suncheon-si,0.0223567678007941
31,32,Jeon-Nam,Gokseong-gun,0.0001349718658922
31,32,Jeon-Nam,Hwasun-gun,0.9775051546199488
31,33,Jeon-Nam,Suncheon-si,0.3381318720881039
31,33,Jeon-Nam,Gokseong-gun,0.6435463258129578
31,33,Jeon-Nam,Hwasun-gun,0.01831961906496
31,34,Jeon-Nam,Suncheon-si,0.1716404172532286
31,34,Jeon-Nam,Gokseong-gun,0.8283560559151512
31,35,Jeon-Nam,Suncheon-si,0.9227069533047996
31,35,Jeon-Nam,Gokseong-gun,0.0493058289315405
31,35,Jeon-Nam,Gurye-gun,0.0279849713702533
31,36,Jeon-Nam,Suncheon-si,0.2199487794841582
31,36,Jeon-Nam,Gwangyang-si,0.2356128646794715
31,36,Jeon-Nam,Gurye-gun,0.5444362841653241
31,37,Gyeong-Nam,Hadong-gun,0.0487309978512359
31,37,Jeon-Nam,Gwangyang-si,0.9016796795718492
31,37,Jeon-Nam,Gurye-gun,0.0495866813873928
31,38,Gyeong-Nam,Hadong-gun,0.9200401514033012
31,38,Jeon-Nam,Gwangyang-si,0.0799598485966986
31,39,Gyeong-Nam,Sacheon-si,0.0355320693266501
31,39,Gyeong-Nam,Hadong-gun,0.9644659372871572
31,40,Gyeong-Nam,Jinju-si,2.1540575682935394e-05
31,40,Gyeong-Nam,Sacheon-si,0.928211723893224
31,40,Gyeong-Nam,Hadong-gun,0.0717622682230113
31,41,Gyeong-Nam,Jinju-si,0.3348037758403788
31,41,Gyeong-Nam,Sacheon-si,0.6651939889721853
31,42,Gyeong-Nam,Jinju-si,0.612023308565356
31,42,Gyeong-Nam,Sacheon-si,0.3688970347305663
31,42,Gyeong-Nam,Goseong-gun,0.0190769536587681
31,43,Gyeong-Nam,Jinju-si,0.2820341347433644
31,43,Gyeong-Nam,Goseong-gun,0.7179631764648575
31,44,Gyeong-Nam,Changwon-si,0.2084919714712299
31,44,Gyeong-Nam,Jinju-si,0.10531830559623
31,44,Gyeong-Nam,Goseong-gun,0.6861866974299486
31,45,Gyeong-Nam,Changwon-si,0.802608230486152
31,45,Gyeong-Nam,Goseong-gun,0.1973874753740328
31,46,Gyeong-Nam,Changwon-si,1.0
31,47,Gyeong-Nam,Changwon-si,0.6476440793075405
31,47,Gyeong-Nam,Changwon-si,0.3523559206924594
31,48,Gyeong-Nam,Changwon-si,0.997588488251216
31,48,Busan,Gangseo-gu,0.0024115117487839
31,49,Gyeong-Nam,Changwon-si,0.2779369566637814
31,49,Busan,Gangseo-gu,0.7220627614690379
31,50,Busan,"Seo-gu, Busan",0.0039421075756725
31,50,Busan,Saha-gu,0.6928408200016131
31,50,Busan,Gangseo-gu,0.2720143341783143
31,50,Busan,Sasang-gu,0.0312025158753139
31,51,Busan,"Jung-gu, Busan",0.0727647841747012
31,51,Busan,"Seo-gu, Busan",0.2693667537506914
31,51,Busan,"Dong-gu, Busan",0.0607089029781605
31,51,Busan,Yeongdo-gu,0.364409020408397
31,51,Busan,"Nam-gu, Busan",0.157521501788861
31,51,Busan,Saha-gu,0.0752290368991887
31,52,Busan,Yeongdo-gu,0.0014038878309927
31,52,Busan,"Nam-gu, Busan",0.9985961121690072
32,20,Jeon-Nam,Sinan-gun,1.0
32,22,Jeon-Nam,Yeonggwang-gun,1.0
32,23,Jeon-Nam,Yeonggwang-gun,1.0
32,24,Jeon-Nam,Hampyeong-gun,0.0066838329419912
32,24,Jeon-Nam,Yeonggwang-gun,0.9933160854980734
32,25,Jeon-Nam,Hampyeong-gun,0.168409731505865
32,25,Jeon-Nam,Yeonggwang-gun,0.8315884113429124
32,26,Jeon-Nam,Hampyeong-gun,0.2441556725554811
32,26,Jeon-Nam,Yeonggwang-gun,0.7505839598849774
32,26,Jeon-Nam,Jangseong-gun,0.0052587783783983
32,27,Gwangju,Gwangsan-gu,0.0978569257672859
32,27,Jeon-Nam,Hampyeong-gun,0.427021774081515
32,27,Jeon-Nam,Yeonggwang-gun,0.0062181002523054
32,27,Jeon-Nam,Jangseong-gun,0.4689031329571343
32,28,Gwangju,Gwangsan-gu,0.7480895470159568
32,28,Jeon-Nam,Jangseong-gun,0.2519104529840432
32,29,Gwangju,"Seo-gu, Gwangju",0.0397488187134896
32,29,Gwangju,"Buk-gu, Gwangju",0.3527993661330484
32,29,Gwangju,Gwangsan-gu,0.4187984751675478
32,29,Jeon-Nam,Damyang-gun,0.0029357929380602
32,29,Jeon-Nam,Jangseong-gun,0.1857175470478538
32,30,Gwangju,"Buk-gu, Gwangju",0.6931407900708461
32,30,Jeon-Nam,Damyang-gun,0.3068592099291538
32,31,Gwangju,"Buk-gu, Gwangju",0.0645854491618363
32,31,Jeon-Nam,Damyang-gun,0.8749420964495881
32,31,Jeon-Nam,Gokseong-gun,0.0087579877731288
32,31,Jeon-Nam,Hwasun-gun,0.0517144666154466
32,32,Jeon-Nam,Damyang-gun,0.0546342724964879
32,32,Jeon-Nam,Gokseong-gun,0.5310516847772737
32,32,Jeon-Nam,Hwasun-gun,0.4143139348452417
32,33,Jeon-Nam,Gokseong-gun,0.982027119824566
32,33,Jeon-Nam,Hwasun-gun,0.017972880175434
32,34,Jeon-Nam,Gokseong-gun,0.8936919624033903
32,34,Jeon-Nam,Gurye-gun,0.1063080375966096
32,35,Jeon-Nam,Suncheon-si,0.1057642545324242
32,35,Jeon-Nam,Gokseong-gun,0.0586810028992
32,35,Jeon-Nam,Gurye-gun,0.8355527457727724
32,36,Jeon-Nam,Gurye-gun,1.0
32,37,Gyeong-Nam,Hadong-gun,0.6958450939144959
32,37,Jeon-Nam,Gwangyang-si,0.0804661402604557
32,37,Jeon-Nam,Gurye-gun,0.223687054564395
32,38,Gyeong-Nam,Hadong-gun,0.9285334528513216
32,38,Gyeong-Nam,Sancheong-gun,0.0714665471486783
32,39,Gyeong-Nam,Jinju-si,0.0245384986022297
32,39,Gyeong-Nam,Sacheon-si,0.000359686418854
32,39,Gyeong-Nam,Hadong-gun,0.8946030754760183
32,39,Gyeong-Nam,Sancheong-gun,0.0804984556541881
32,40,Gyeong-Nam,Jinju-si,0.8054034242525476
32,40,Gyeong-Nam,Sacheon-si,0.0399976640903862
32,40,Gyeong-Nam,Hadong-gun,0.1398466902195475
32,40,Gyeong-Nam,Sancheong-gun,0.0147507765755008
32,41,Gyeong-Nam,Jinju-si,0.9993332120010132
32,41,Gyeong-Nam,Sacheon-si,0.000666773321484
32,42,Gyeong-Nam,Jinju-si,1.0
32,43,Gyeong-Nam,Jinju-si,1.0
32,44,Gyeong-Nam,Changwon-si,0.2648948961405658
32,44,Gyeong-Nam,Jinju-si,0.5341101963746538
32,44,Gyeong-Nam,Haman-gun,0.2009888750295034
32,45,Gyeong-Nam,Changwon-si,0.4767880224949399
32,45,Gyeong-Nam,Changwon-si,0.0937261797559327
32,45,Gyeong-Nam,Haman-gun,0.4294857977491275
32,46,Gyeong-Nam,Changwon-si,0.0540653521787485
32,46,Gyeong-Nam,Changwon-si,0.6999202955997426
32,46,Gyeong-Nam,Changwon-si,0.2460143522215089
32,47,Gyeong-Nam,Changwon-si,9.580138732922489e-05
32,47,Gyeong-Nam,Changwon-si,0.6052353846879239
32,47,Gyeong-Nam,Changwon-si,0.0127799891932511
32,47,Gyeong-Nam,Changwon-si,0.381888731813872
32,48,Gyeong-Nam,Changwon-si,0.2401067590962995
32,48,Gyeong-Nam,Changwon-si,0.3661314040645655
32,48,Gyeong-Nam,Gimhae-si,0.3848982214802025
32,48,Busan,Gangseo-gu,0.008862944684772
32,49,Gyeong-Nam,Changwon-si,0.0163225122988887
32,49,Gyeong-Nam,Gimhae-si,0.4467576293453805
32,49,Busan,Gangseo-gu,0.5367127699977827
32,50,Busan,"Seo-gu, Busan",0.0023262335301759
32,50,Busan,"Buk-gu, Busan",0.0291485884137118
32,50,Busan,Saha-gu,0.0092386459516815
32,50,Busan,Gangseo-gu,0.6102843076719902
32,50,Busan,Sasang-gu,0.3490022183286356
32,51,Busan,"Seo-gu, Busan",0.0370226176139805
32,51,Busan,"Dong-gu, Busan",0.0848674156905219
32,51,Busan,Busanjin-gu,0.3554089459166489
32,51,Busan,Dongnae-gu,0.0783765452102226
32,51,Busan,"Nam-gu, Busan",0.1513503525205061
32,51,Busan,"Buk-gu, Busan",0.0619269072053457
32,51,Busan,Yeonje-gu,0.1346890478512903
32,51,Busan,Suyeong-gu,0.034813040902349
32,51,Busan,Sasang-gu,0.0615394477294367
32,52,Busan,Dongnae-gu,0.024668336412944
32,52,Busan,"Nam-gu, Busan",0.0532766502563148
32,52,Busan,Haeundae-gu,0.7195819973946479
32,52,Busan,Yeonje-gu,0.0178356093810688
32,52,Busan,Suyeong-gu,0.1507004946623504
32,52,Busan,Gijang-gun,0.0339319992117269
32,53,Busan,Haeundae-gu,0.0063546284151804
32,53,Busan,Gijang-gun,0.9936453715848196
33,21,Jeon-Nam,Yeonggwang-gun,1.0
33,22,Jeon-Nam,Yeonggwang-gun,1.0
33,23,Jeon-Nam,Yeonggwang-gun,1.0
33,24,Jeon-Nam,Yeonggwang-gun,1.0
33,25,Jeon-Nam,Yeonggwang-gun,1.0
33,26,Jeon-Nam,Yeonggwang-gun,0.8012700631981838
33,26,Jeon-Nam,Jangseong-gun,0.0034254802179288
33,26,Jeon-Buk,Gochang-gun,0.1953015964449134
33,27,Jeon-Nam,Yeonggwang-gun,0.2504037069799238
33,27,Jeon-Nam,Jangseong-gun,0.6874537496305921
33,27,Jeon-Buk,Gochang-gun,0.0564725946405312
33,28,Gwangju,Gwangsan-gu,0.0144028489459349
33,28,Jeon-Nam,Jangseong-gun,0.985597151054065
33,29,Gwangju,"Buk-gu, Gwangju",0.0008799102036539
33,29,Jeon-Nam,Damyang-gun,0.235642204534048
33,29,Jeon-Nam,Jangseong-gun,0.7634778852622981
33,30,Gwangju,"Buk-gu, Gwangju",0.0281031567677936
33,30,Jeon-Nam,Damyang-gun,0.9718968432322064
33,31,Jeon-Nam,Damyang-gun,0.8904027151489492
33,31,Jeon-Nam,Gokseong-gun,0.0097861568857242
33,31,Jeon-Buk,Sunchang-gun,0.0998111279653266
33,32,Jeon-Nam,Damyang-gun,0.0105491111275286
33,32,Jeon-Nam,Gokseong-gun,0.8063700083457795
33,32,Jeon-Buk,Namwon-si,0.0077898188871324
33,32,Jeon-Buk,Sunchang-gun,0.1752904970927735
33,33,Jeon-Nam,Gokseong-gun,0.8875519378107031
33,33,Jeon-Buk,Namwon-si,0.112446432440571
33,34,Jeon-Nam,Gokseong-gun,0.7678587513398989
33,34,Jeon-Nam,Gurye-gun,0.0516271050982891
33,34,Jeon-Buk,Namwon-si,0.1805120317134138
33,35,Jeon-Nam,Gokseong-gun,0.0076323180430532
33,35,Jeon-Nam,Gurye-gun,0.9867559902984808
33,35,Jeon-Buk,Namwon-si,0.0056116916584657
33,36,Gyeong-Nam,Hadong-gun,0.0689936760118707
33,36,Jeon-Nam,Gurye-gun,0.8839340791709448
33,36,Jeon-Buk,Namwon-si,0.0470712343092912
33,37,Gyeong-Nam,Hadong-gun,0.899233412917561
33,37,Gyeong-Nam,Sancheong-gun,0.0441979807908948
33,37,Gyeong-Nam,Hamyang-gun,0.0049578098896576
33,37,Jeon-Nam,Gurye-gun,0.0464803772843193
33,37,Jeon-Buk,Namwon-si,0.0051304191175673
33,38,Gyeong-Nam,Hadong-gun,0.1361823126127426
33,38,Gyeong-Nam,Sancheong-gun,0.8611364163432208
33,38,Gyeong-Nam,Hamyang-gun,0.0026812710440366
33,39,Gyeong-Nam,Hadong-gun,0.0765398015622858
33,39,Gyeong-Nam,Sancheong-gun,0.923460198437714
33,40,Gyeong-Nam,Jinju-si,0.2525671847702642
33,40,Gyeong-Nam,Sancheong-gun,0.7474291814056173
33,41,Gyeong-Nam,Jinju-si,0.9325868564793496
33,41,Gyeong-Nam,Sancheong-gun,0.0674131435206503
33,42,Gyeong-Nam,Jinju-si,0.8633296379217236
33,42,Gyeong-Nam,Uiryeong-gun,0.1366665021936882
33,43,Gyeong-Nam,Jinju-si,0.3471420158933752
33,43,Gyeong-Nam,Uiryeong-gun,0.5313649734063323
33,43,Gyeong-Nam,Haman-gun,0.1213404600818144
33,44,Gyeong-Nam,Jinju-si,0.0059721216029849
33,44,Gyeong-Nam,Haman-gun,0.9940270740045032
33,45,Gyeong-Nam,Changwon-si,0.1515073544855469
33,45,Gyeong-Nam,Haman-gun,0.8484926455144529
33,46,Gyeong-Nam,Changwon-si,0.1276320667497386
33,46,Gyeong-Nam,Changwon-si,0.0024303978634072
33,46,Gyeong-Nam,Changwon-si,0.5882215649341371
33,46,Gyeong-Nam,Haman-gun,0.281715970452717
33,47,Gyeong-Nam,Changwon-si,0.8556545680936738
33,47,Gyeong-Nam,Changwon-si,0.109047497242672
33,47,Gyeong-Nam,Changwon-si,0.0275548952010003
33,47,Gyeong-Nam,Gimhae-si,0.0077423421364359
33,48,Gyeong-Nam,Changwon-si,0.0462785318926412
33,48,Gyeong-Nam,Changwon-si,0.0445904996799219
33,48,Gyeong-Nam,Gimhae-si,0.9091308644947708
33,49,Gyeong-Nam,Gimhae-si,0.9888334233248848
33,49,Busan,Gangseo-gu,0.0111665748302483
33,50,Gyeong-Nam,Gimhae-si,0.757886617269171
33,50,Gyeong-Nam,Yangsan-si,0.0080790191740012
33,50,Busan,"Buk-gu, Busan",0.0521944078252435
33,50,Busan,Gangseo-gu,0.1815287894632141
33,51,Gyeong-Nam,Gimhae-si,0.007067056624295
33,51,Gyeong-Nam,Yangsan-si,0.0644258671214354
33,51,Busan,Dongnae-gu,0.1034338060449213
33,51,Busan,"Buk-gu, Busan",0.3295580966191437
33,51,Busan,Geumjeong-gu,0.4955114944510705
33,52,Busan,Dongnae-gu,0.0024694260129762
33,52,Busan,Haeundae-gu,0.2025104141125342
33,52,Busan,Geumjeong-gu,0.1716136653772146
33,52,Busan,Gijang-gun,0.6234060051549455
33,53,Busan,Gijang-gun,1.0
34,21,Jeon-Nam,Yeonggwang-gun,1.0
34,22,Jeon-Nam,Yeonggwang-gun,1.0
34,24,Jeon-Nam,Yeonggwang-gun,1.0
34,25,Jeon-Nam,Yeonggwang-gun,0.985188585854204
34,25,Jeon-Buk,Gochang-gun,0.0148113519697937
34,26,Jeon-Nam,Yeonggwang-gun,0.0995461538728243
34,26,Jeon-Buk,Gochang-gun,0.9004529084361378
34,27,Jeon-Nam,Yeonggwang-gun,0.0003778974818645
34,27,Jeon-Nam,Jangseong-gun,0.0534296494199722
34,27,Jeon-Buk,Gochang-gun,0.9461923395766964
34,28,Jeon-Nam,Jangseong-gun,0.7279533398388147
34,28,Jeon-Buk,Gochang-gun,0.2720466601611852
34,29,Jeon-Nam,Damyang-gun,0.0444430515198477
34,29,Jeon-Nam,Jangseong-gun,0.9555569484801524
34,30,Jeon-Nam,Damyang-gun,0.7626784293440981
34,30,Jeon-Nam,Jangseong-gun,0.127770358690572
34,30,Jeon-Buk,Sunchang-gun,0.1095512119653297
34,31,Jeon-Nam,Damyang-gun,0.5969618099178681
34,31,Jeon-Buk,Sunchang-gun,0.403038190082132
34,32,Jeon-Nam,Gokseong-gun,0.0082446146093474
34,32,Jeon-Buk,Namwon-si,0.0223272176458629
34,32,Jeon-Buk,Sunchang-gun,0.969426204998004
34,33,Jeon-Nam,Gokseong-gun,0.0123812644197334
34,33,Jeon-Buk,Namwon-si,0.8132181217323112
34,33,Jeon-Buk,Sunchang-gun,0.1743962110993891
34,34,Jeon-Buk,Namwon-si,1.0
34,35,Jeon-Nam,Gurye-gun,0.3475760603070914
34,35,Jeon-Buk,Namwon-si,0.6524230400021845
34,36,Jeon-Nam,Gurye-gun,0.1194397351996678
34,36,Jeon-Buk,Namwon-si,0.8805578540433012
34,37,Gyeong-Nam,Hadong-gun,0.0381608582409973
34,37,Gyeong-Nam,Hamyang-gun,0.7439087004945371
34,37,Jeon-Buk,Namwon-si,0.217930426084428
34,38,Gyeong-Nam,Sancheong-gun,0.6480544137669221
34,38,Gyeong-Nam,Hamyang-gun,0.3519455862330779
34,39,Gyeong-Nam,Sancheong-gun,1.0
34,40,Gyeong-Nam,Sancheong-gun,1.0
34,41,Gyeong-Nam,Jinju-si,0.1246638373832191
34,41,Gyeong-Nam,Uiryeong-gun,0.0301761608469139
34,41,Gyeong-Nam,Sancheong-gun,0.76793028761299
34,41,Gyeong-Nam,Hapcheon-gun,0.077226761649466
34,42,Gyeong-Nam,Jinju-si,0.2253908963291497
34,42,Gyeong-Nam,Uiryeong-gun,0.687984109054535
34,42,Gyeong-Nam,Sancheong-gun,0.0078493540736272
34,42,Gyeong-Nam,Hapcheon-gun,0.0787618304613429
34,43,Gyeong-Nam,Uiryeong-gun,0.99044485280742
34,43,Gyeong-Nam,Haman-gun,0.0095551471925799
34,44,Gyeong-Nam,Uiryeong-gun,0.5131981521496078
34,44,Gyeong-Nam,Haman-gun,0.4868018458577453
34,45,Gyeong-Nam,Uiryeong-gun,0.0530334412156193
34,45,Gyeong-Nam,Haman-gun,0.9204099628680078
34,45,Gyeong-Nam,Changnyeong-gun,0.026556149282808
34,46,Gyeong-Nam,Changwon-si,0.3721772904172614
34,46,Gyeong-Nam,Haman-gun,0.5965050019434109
34,46,Gyeong-Nam,Changnyeong-gun,0.0313173155870671
34,47,Gyeong-Nam,Changwon-si,0.8891959267601665
34,47,Gyeong-Nam,Gimhae-si,0.0176809158625364
34,47,Gyeong-Nam,Miryang-si,0.049731034800322
34,47,Gyeong-Nam,Changnyeong-gun,0.0433912405451319
34,48,Gyeong-Nam,Changwon-si,0.1900986527414233
34,48,Gyeong-Nam,Gimhae-si,0.5292679945935077
34,48,Gyeong-Nam,Miryang-si,0.2806323095843682
34,49,Gyeong-Nam,Gimhae-si,0.9563000676175588
34,49,Gyeong-Nam,Yangsan-si,0.0436999323824413
34,50,Gyeong-Nam,Gimhae-si,0.4050054624495973
34,50,Gyeong-Nam,Yangsan-si,0.5949945334050657
34,51,Gyeong-Nam,Yangsan-si,0.9183834119265274
34,51,Busan,Geumjeong-gu,0.0799609503776598
34,51,Busan,Gijang-gun,0.0016530884167673
34,52,Gyeong-Nam,Yangsan-si,0.1292502797851255
34,52,Busan,Geumjeong-gu,0.0328696245303591
34,52,Busan,Gijang-gun,0.8378754863117172
34,53,Busan,Gijang-gun,0.8447093608143521
34,53,Ulsan,Ulju-gun,0.155289324801189
34,54,Ulsan,Ulju-gun,1.0
35,25,Jeon-Nam,Yeonggwang-gun,0.1796807753617745
35,25,Jeon-Buk,Gochang-gun,0.8203185447040784
35,26,Jeon-Buk,Gochang-gun,1.0
35,27,Jeon-Buk,Gochang-gun,1.0
35,28,Jeon-Nam,Jangseong-gun,0.2616368486089712
35,28,Jeon-Buk,Jeongeup-si,0.0842295063700209
35,28,Jeon-Buk,Gochang-gun,0.6541336450210078
35,29,Jeon-Nam,Jangseong-gun,0.635909528739193
35,29,Jeon-Buk,Jeongeup-si,0.2706538605563257
35,29,Jeon-Buk,Sunchang-gun,0.0934366107044814
35,30,Jeon-Nam,Damyang-gun,0.0534725914903867
35,30,Jeon-Nam,Jangseong-gun,0.0358110199423971
35,30,Jeon-Buk,Jeongeup-si,0.0878355029516174
35,30,Jeon-Buk,Sunchang-gun,0.8228808856155988
35,31,Jeon-Nam,Damyang-gun,0.2671450640547928
35,31,Jeon-Buk,Sunchang-gun,0.7328549359452071
35,32,Jeon-Buk,Imsil-gun,0.1798163328826953
35,32,Jeon-Buk,Sunchang-gun,0.8199400295649523
35,33,Jeon-Buk,Namwon-si,0.08033533698214
35,33,Jeon-Buk,Imsil-gun,0.153158166476416
35,33,Jeon-Buk,Sunchang-gun,0.7660132197350283
35,34,Jeon-Buk,Namwon-si,0.944676794322967
35,34,Jeon-Buk,Imsil-gun,0.0158217978494813
35,34,Jeon-Buk,Sunchang-gun,0.0393847541383096
35,35,Jeon-Buk,Namwon-si,1.0
35,36,Jeon-Buk,Namwon-si,0.914817241668371
35,36,Jeon-Buk,Jangsu-gun,0.0851810948472405
35,37,Gyeong-Nam,Hamyang-gun,0.4940008733745197
35,37,Jeon-Buk,Namwon-si,0.505998826188569
35,38,Gyeong-Nam,Sancheong-gun,0.2234898734285947
35,38,Gyeong-Nam,Hamyang-gun,0.7765101265714054
35,39,Gyeong-Nam,Sancheong-gun,0.9887438037935328
35,39,Gyeong-Nam,Hamyang-gun,0.0112561962064673
35,40,Gyeong-Nam,Sancheong-gun,0.8728453497785027
35,40,Gyeong-Nam,Hapcheon-gun,0.1271546502214973
35,41,Gyeong-Nam,Sancheong-gun,0.1556985328353841
35,41,Gyeong-Nam,Hapcheon-gun,0.8443014671646157
35,42,Gyeong-Nam,Uiryeong-gun,0.098322239685601
35,42,Gyeong-Nam,Hapcheon-gun,0.9016727415914024
35,43,Gyeong-Nam,Uiryeong-gun,0.9964218085980652
35,43,Gyeong-Nam,Hapcheon-gun,0.0035776919431232
35,44,Gyeong-Nam,Uiryeong-gun,0.8440435685991107
35,44,Gyeong-Nam,Changnyeong-gun,0.1559564314008892
35,45,Gyeong-Nam,Uiryeong-gun,0.0727474477926916
35,45,Gyeong-Nam,Haman-gun,0.0329556080696287
35,45,Gyeong-Nam,Changnyeong-gun,0.8942959704910187
35,46,Gyeong-Nam,Changwon-si,0.0181734878434345
35,46,Gyeong-Nam,Miryang-si,0.0625829329220227
35,46,Gyeong-Nam,Haman-gun,0.0162916664837136
35,46,Gyeong-Nam,Changnyeong-gun,0.9029513039797332
35,47,Gyeong-Nam,Changwon-si,5.067269855664533e-05
35,47,Gyeong-Nam,Miryang-si,0.7459251842537248
35,47,Gyeong-Nam,Changnyeong-gun,0.2540241430477184
35,48,Gyeong-Nam,Gimhae-si,0.0001136590313391
35,48,Gyeong-Nam,Miryang-si,0.9998863409686608
35,49,Gyeong-Nam,Gimhae-si,0.0755702679955019
35,49,Gyeong-Nam,Miryang-si,0.7554403636319399
35,49,Gyeong-Nam,Yangsan-si,0.1689893683725581
35,50,Gyeong-Nam,Miryang-si,0.0246754116421665
35,50,Gyeong-Nam,Yangsan-si,0.9753245883578334
35,51,Gyeong-Nam,Yangsan-si,1.0
35,52,Gyeong-Nam,Yangsan-si,0.7654147426115376
35,52,Busan,Gijang-gun,0.0415519654430077
35,52,Ulsan,Ulju-gun,0.1930317545630303
35,53,Gyeong-Nam,Yangsan-si,0.0002938807561579
35,53,Busan,Gijang-gun,0.1273783288820082
35,53,Ulsan,Ulju-gun,0.8723267571432479
35,54,Ulsan,Ulju-gun,1.0
36,23,Jeon-Buk,Buan-gun,1.0
36,24,Jeon-Buk,Buan-gun,1.0
36,25,Jeon-Buk,Gochang-gun,1.0
36,26,Jeon-Buk,Gochang-gun,0.9833270817496408
36,26,Jeon-Buk,Buan-gun,0.0166729182503592
36,27,Jeon-Buk,Gochang-gun,0.9532296382124804
36,27,Jeon-Buk,Buan-gun,0.0467668619414184
36,28,Jeon-Buk,Jeongeup-si,0.3397130556496328
36,28,Jeon-Buk,Gochang-gun,0.6361979198584616
36,28,Jeon-Buk,Buan-gun,0.0240853352746641
36,29,Jeon-Buk,Jeongeup-si,1.0
36,30,Jeon-Buk,Jeongeup-si,0.6576060028184344
36,30,Jeon-Buk,Sunchang-gun,0.3423939971815655
36,31,Jeon-Buk,Jeongeup-si,0.624260943613132
36,31,Jeon-Buk,Imsil-gun,0.037524944792396
36,31,Jeon-Buk,Sunchang-gun,0.3380593676572157
36,32,Jeon-Buk,Jeongeup-si,0.0381188961321185
36,32,Jeon-Buk,Imsil-gun,0.9153968520828162
36,32,Jeon-Buk,Sunchang-gun,0.0444593875467248
36,33,Jeon-Buk,Imsil-gun,1.0
36,34,Jeon-Buk,Namwon-si,0.3935330354085996
36,34,Jeon-Buk,Jangsu-gun,0.1081874988182777
36,34,Jeon-Buk,Imsil-gun,0.497849357837715
36,35,Jeon-Buk,Namwon-si,0.6548136878112141
36,35,Jeon-Buk,Jangsu-gun,0.3451849952708911
36,36,Gyeong-Nam,Hamyang-gun,0.0408321830040562
36,36,Jeon-Buk,Namwon-si,0.2664386173613071
36,36,Jeon-Buk,Jangsu-gun,0.6927246325863109
36,37,Gyeong-Nam,Hamyang-gun,0.8008627090323515
36,37,Jeon-Buk,Namwon-si,0.1991370361539793
36,38,Gyeong-Nam,Hamyang-gun,1.0
36,39,Gyeong-Nam,Sancheong-gun,0.642502911182507
36,39,Gyeong-Nam,Hamyang-gun,0.2203942136592923
36,39,Gyeong-Nam,Geochang-gun,0.1371028751582006
36,40,Gyeong-Nam,Sancheong-gun,0.270555026447437
36,40,Gyeong-Nam,Geochang-gun,0.2842878677306572
36,40,Gyeong-Nam,Hapcheon-gun,0.4451571058219056
36,41,Gyeong-Nam,Hapcheon-gun,1.0
36,42,Gyeong-Nam,Uiryeong-gun,0.0029709493423082
36,42,Gyeong-Nam,Hapcheon-gun,0.9970285419044717
36,43,Gyeong-Nam,Uiryeong-gun,0.3229922296969663
36,43,Gyeong-Nam,Hapcheon-gun,0.67700484083411
36,44,Gyeong-Nam,Uiryeong-gun,0.4145356731867807
36,44,Gyeong-Nam,Changnyeong-gun,0.3012583443776851
36,44,Gyeong-Nam,Hapcheon-gun,0.2842044181472306
36,45,Gyeong-Nam,Uiryeong-gun,0.0237418424076347
36,45,Gyeong-Nam,Changnyeong-gun,0.9762581575923652
36,46,Gyeong-Nam,Miryang-si,0.3446548427590577
36,46,Gyeong-Nam,Changnyeong-gun,0.6553451572409422
36,47,Gyeong-Nam,Miryang-si,1.0
36,48,Gyeong-Nam,Miryang-si,1.0
36,49,Gyeong-Nam,Miryang-si,1.0
36,50,Gyeong-Nam,Miryang-si,0.534851109462918
36,50,Gyeong-Nam,Yangsan-si,0.4297683825673294
36,50,Ulsan,Ulju-gun,0.0353805079697524
36,51,Gyeong-Nam,Yangsan-si,0.6593352925643231
