X(Column),Y(Row),SIG_CD,광역지자체,SIG_ENG_NM,SIG_KOR_NM,ratio
53,40,47130,경북,Gyeongju-si,경주시,1.0
54,40,47111,경북,"Nam-gu, Pohang-si",포항시 남구,1.2676026750191814e-05
54,40,47130,경북,Gyeongju-si,경주시,0.9999873136527727
55,40,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.10284297465813615
55,40,47130,경북,Gyeongju-si,경주시,0.8971542110188098
25,41,45130,전북,Gunsan-si,군산시,1.0
26,41,45130,전북,Gunsan-si,군산시,1.0
27,41,45130,전북,Gunsan-si,군산시,0.9943623402366314
27,41,44770,충남,Seocheon-gun,서천군,0.00563765976336867
28,41,45130,전북,Gunsan-si,군산시,1.0
29,41,45130,전북,Gunsan-si,군산시,0.8341523545906001
29,41,45140,전북,Iksan-si,익산시,0.1541103039966738
29,41,45210,전북,Gimje-si,김제시,0.011730086734087977
30,41,45130,전북,Gunsan-si,군산시,0.01667075252704475
30,41,45140,전북,Iksan-si,익산시,0.9770672755209584
30,41,45210,전북,Gimje-si,김제시,0.006259931050445893
31,41,45140,전북,Iksan-si,익산시,0.8602521947896429
31,41,45710,전북,Wanju-gun,완주군,0.13974329533659946
32,41,45140,전북,Iksan-si,익산시,0.007521326550670345
32,41,45710,전북,Wanju-gun,완주군,0.9924768484123079
33,41,45710,전북,Wanju-gun,완주군,1.0
34,41,45710,전북,Wanju-gun,완주군,0.3868919087165223
34,41,45720,전북,Jinan-gun,진안군,0.6131080059104145
35,41,45720,전북,Jinan-gun,진안군,0.9732888416065104
35,41,44710,충남,Geumsan-gun,금산군,0.026711158393489674
36,41,45720,전북,Jinan-gun,진안군,0.37822705149869573
36,41,45730,전북,Muju-gun,무주군,0.6181832808653583
36,41,44710,충남,Geumsan-gun,금산군,0.0035896676359458432
37,41,45730,전북,Muju-gun,무주군,1.0
38,41,45730,전북,Muju-gun,무주군,1.0
39,41,48880,경남,Geochang-gun,거창군,0.02734057238975223
39,41,47150,경북,Gimcheon-si,김천시,0.24673121896367753
39,41,45730,전북,Muju-gun,무주군,0.7259282086465703
40,41,47150,경북,Gimcheon-si,김천시,1.0
41,41,47150,경북,Gimcheon-si,김천시,0.5802249077863444
41,41,47840,경북,Seongju-gun,성주군,0.4197750922136555
42,41,47150,경북,Gimcheon-si,김천시,0.041081123368003986
42,41,47840,경북,Seongju-gun,성주군,0.958918876631996
43,41,47840,경북,Seongju-gun,성주군,1.0
44,41,47840,경북,Seongju-gun,성주군,0.5492113835332638
44,41,47850,경북,Chilgok-gun,칠곡군,0.3594358621852535
44,41,27710,대구,Dalseong-gun,달성군,0.09135275428148269
45,41,47850,경북,Chilgok-gun,칠곡군,0.6012548056049398
45,41,27170,대구,Seo-gu,서구,0.004081769316268402
45,41,27230,대구,Buk-gu,북구,0.06719641353921355
45,41,27710,대구,Dalseong-gun,달성군,0.32519037351234736
46,41,47850,경북,Chilgok-gun,칠곡군,0.010367348916676858
46,41,27140,대구,Dong-gu,동구,0.05610542800977381
46,41,27170,대구,Seo-gu,서구,0.048429079336758385
46,41,27230,대구,Buk-gu,북구,0.8808057780570564
47,41,27140,대구,Dong-gu,동구,0.9992807575551974
47,41,27230,대구,Buk-gu,북구,0.0007192424448025313
48,41,47290,경북,Gyeongsan-si,경산시,0.8467757217939328
48,41,27140,대구,Dong-gu,동구,0.15322398248572672
49,41,47230,경북,Yeongcheon-si,영천시,0.7597436284128465
49,41,47290,경북,Gyeongsan-si,경산시,0.24025637158715354
50,41,47130,경북,Gyeongju-si,경주시,0.04665106131728691
50,41,47230,경북,Yeongcheon-si,영천시,0.9533489386827131
51,41,47130,경북,Gyeongju-si,경주시,0.7877196142961002
51,41,47230,경북,Yeongcheon-si,영천시,0.2122803857038999
52,41,47130,경북,Gyeongju-si,경주시,1.0
53,41,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.07397131165811019
53,41,47130,경북,Gyeongju-si,경주시,0.9260251056735305
54,41,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.8220424361216627
54,41,47130,경북,Gyeongju-si,경주시,0.17795315802887066
55,41,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.9955869226268602
55,41,47130,경북,Gyeongju-si,경주시,0.004412005575154079
23,42,45130,전북,Gunsan-si,군산시,1.0
25,42,45130,전북,Gunsan-si,군산시,1.0
26,42,45130,전북,Gunsan-si,군산시,0.9977392326483869
26,42,44770,충남,Seocheon-gun,서천군,0.002260767351612957
27,42,44770,충남,Seocheon-gun,서천군,1.0
28,42,45130,전북,Gunsan-si,군산시,0.2183804666418999
28,42,44770,충남,Seocheon-gun,서천군,0.7816195333581002
29,42,45130,전북,Gunsan-si,군산시,0.5648784331229605
29,42,45140,전북,Iksan-si,익산시,0.21087521706205378
29,42,44760,충남,Buyeo-gun,부여군,0.010150460503268718
29,42,44770,충남,Seocheon-gun,서천군,0.21409480795858502
30,42,45130,전북,Gunsan-si,군산시,0.02004728042872454
30,42,45140,전북,Iksan-si,익산시,0.9799526269149292
31,42,45140,전북,Iksan-si,익산시,0.9978572728587785
31,42,44230,충남,Nonsan-si,논산시,0.002142727141221576
32,42,45140,전북,Iksan-si,익산시,0.16507965395084986
32,42,45710,전북,Wanju-gun,완주군,0.8112559415528366
32,42,44230,충남,Nonsan-si,논산시,0.023658945916733978
33,42,45710,전북,Wanju-gun,완주군,1.0
34,42,45710,전북,Wanju-gun,완주군,0.5513944479702398
34,42,45720,전북,Jinan-gun,진안군,0.1667987252247811
34,42,44710,충남,Geumsan-gun,금산군,0.28180663225950126
35,42,45720,전북,Jinan-gun,진안군,0.13384057329614316
35,42,44710,충남,Geumsan-gun,금산군,0.8661594267038568
36,42,45730,전북,Muju-gun,무주군,0.380622293255252
36,42,44710,충남,Geumsan-gun,금산군,0.6193777067447479
37,42,45730,전북,Muju-gun,무주군,0.7918022232186444
37,42,44710,충남,Geumsan-gun,금산군,0.044301616986298586
37,42,43740,충북,Yeongdong-gun,영동군,0.1638961597950572
38,42,45730,전북,Muju-gun,무주군,0.5021800992731869
38,42,43740,충북,Yeongdong-gun,영동군,0.4978199007268132
39,42,47150,경북,Gimcheon-si,김천시,0.30296029864596186
39,42,45730,전북,Muju-gun,무주군,0.3709403362001993
39,42,43740,충북,Yeongdong-gun,영동군,0.3260993651538389
40,42,47150,경북,Gimcheon-si,김천시,0.9722114782494642
40,42,43740,충북,Yeongdong-gun,영동군,0.027788521750535707
41,42,47150,경북,Gimcheon-si,김천시,1.0
42,42,47150,경북,Gimcheon-si,김천시,0.5029047357450329
42,42,47840,경북,Seongju-gun,성주군,0.4970952642549672
43,42,47150,경북,Gimcheon-si,김천시,0.050525662111687596
43,42,47840,경북,Seongju-gun,성주군,0.7535990966466679
43,42,47850,경북,Chilgok-gun,칠곡군,0.19587524124164452
44,42,47840,경북,Seongju-gun,성주군,0.008536894033558753
44,42,47850,경북,Chilgok-gun,칠곡군,0.9914631059664412
45,42,47850,경북,Chilgok-gun,칠곡군,0.9923400391475272
45,42,27230,대구,Buk-gu,북구,0.006688288168806339
46,42,47720,경북,Gunwi-gun,군위군,0.03959037459205443
46,42,47850,경북,Chilgok-gun,칠곡군,0.7163724408493433
46,42,27140,대구,Dong-gu,동구,0.10511113862156439
46,42,27230,대구,Buk-gu,북구,0.13538808594896193
47,42,47230,경북,Yeongcheon-si,영천시,0.18048131891775807
47,42,47290,경북,Gyeongsan-si,경산시,0.005826630482363558
47,42,47720,경북,Gunwi-gun,군위군,0.23886750992838246
47,42,47850,경북,Chilgok-gun,칠곡군,0.002781511499488151
47,42,27140,대구,Dong-gu,동구,0.5720377705368952
48,42,47230,경북,Yeongcheon-si,영천시,0.7403274722415647
48,42,47290,경북,Gyeongsan-si,경산시,0.24302034062117908
48,42,27140,대구,Dong-gu,동구,0.01665142894422258
49,42,47230,경북,Yeongcheon-si,영천시,0.9901536079270744
49,42,47290,경북,Gyeongsan-si,경산시,0.009846392072925583
50,42,47230,경북,Yeongcheon-si,영천시,1.0
51,42,47130,경북,Gyeongju-si,경주시,0.20814099132393943
51,42,47230,경북,Yeongcheon-si,영천시,0.7918590086760605
52,42,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.0013018650401442563
52,42,47130,경북,Gyeongju-si,경주시,0.9986979784514737
53,42,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.4369451826015939
53,42,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.003267573252281029
53,42,47130,경북,Gyeongju-si,경주시,0.5597814807771869
54,42,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.9907638988438736
54,42,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.009236101156126452
55,42,47111,경북,"Nam-gu, Pohang-si",포항시 남구,1.0
56,42,47111,경북,"Nam-gu, Pohang-si",포항시 남구,1.0
20,43,45130,전북,Gunsan-si,군산시,1.0
21,43,45130,전북,Gunsan-si,군산시,1.0
25,43,45130,전북,Gunsan-si,군산시,0.7756473918795646
25,43,44770,충남,Seocheon-gun,서천군,0.22435260812043545
26,43,44770,충남,Seocheon-gun,서천군,1.0
27,43,44770,충남,Seocheon-gun,서천군,1.0
28,43,44760,충남,Buyeo-gun,부여군,0.01885660814355051
28,43,44770,충남,Seocheon-gun,서천군,0.9811430902757081
29,43,45140,전북,Iksan-si,익산시,0.1970131584638296
29,43,44760,충남,Buyeo-gun,부여군,0.5618952641005326
29,43,44770,충남,Seocheon-gun,서천군,0.24109143108915373
30,43,45140,전북,Iksan-si,익산시,0.8570126269664932
30,43,44230,충남,Nonsan-si,논산시,0.00587225365471505
30,43,44760,충남,Buyeo-gun,부여군,0.13711511937879187
31,43,45140,전북,Iksan-si,익산시,0.4403288997076804
31,43,44230,충남,Nonsan-si,논산시,0.5596109354705922
31,43,44760,충남,Buyeo-gun,부여군,6.016482172731299e-05
32,43,45710,전북,Wanju-gun,완주군,0.1313903157746955
32,43,44230,충남,Nonsan-si,논산시,0.8686066806576532
33,43,45710,전북,Wanju-gun,완주군,0.40085548303562263
33,43,44230,충남,Nonsan-si,논산시,0.5991407255572591
34,43,45710,전북,Wanju-gun,완주군,0.2681261816925743
34,43,44230,충남,Nonsan-si,논산시,0.04016666110748088
34,43,44710,충남,Geumsan-gun,금산군,0.6917061920809244
35,43,44710,충남,Geumsan-gun,금산군,1.0
36,43,44710,충남,Geumsan-gun,금산군,0.8990332156686456
36,43,43740,충북,Yeongdong-gun,영동군,0.10096678433135438
37,43,45730,전북,Muju-gun,무주군,0.000364191136592431
37,43,44710,충남,Geumsan-gun,금산군,0.04121837829044739
37,43,43740,충북,Yeongdong-gun,영동군,0.9584174305729602
38,43,43740,충북,Yeongdong-gun,영동군,1.0
39,43,43740,충북,Yeongdong-gun,영동군,1.0
40,43,47150,경북,Gimcheon-si,김천시,0.5659571816913994
40,43,43740,충북,Yeongdong-gun,영동군,0.4340428183086005
41,43,47150,경북,Gimcheon-si,김천시,1.0
42,43,47150,경북,Gimcheon-si,김천시,1.0
43,43,47150,경북,Gimcheon-si,김천시,0.567959721868114
43,43,47190,경북,Gumi-si,구미시,0.26941185332318834
43,43,47850,경북,Chilgok-gun,칠곡군,0.16262842480869746
44,43,47190,경북,Gumi-si,구미시,0.6979119228445789
44,43,47850,경북,Chilgok-gun,칠곡군,0.30208807715542096
45,43,47190,경북,Gumi-si,구미시,0.4104100251332679
45,43,47850,경북,Chilgok-gun,칠곡군,0.5895899748667321
46,43,47190,경북,Gumi-si,구미시,0.04853507875094533
46,43,47720,경북,Gunwi-gun,군위군,0.5548742452352933
46,43,47850,경북,Chilgok-gun,칠곡군,0.3965703749367075
47,43,47230,경북,Yeongcheon-si,영천시,0.1559478126094497
47,43,47720,경북,Gunwi-gun,군위군,0.8440521873905502
48,43,47230,경북,Yeongcheon-si,영천시,0.6638181241932384
48,43,47720,경북,Gunwi-gun,군위군,0.3361818758067616
49,43,47230,경북,Yeongcheon-si,영천시,0.9951894530047216
49,43,47720,경북,Gunwi-gun,군위군,0.004810546995278477
50,43,47230,경북,Yeongcheon-si,영천시,1.0
51,43,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.2415430480940533
51,43,47130,경북,Gyeongju-si,경주시,0.014369692549245503
51,43,47230,경북,Yeongcheon-si,영천시,0.7440828939296151
52,43,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.7781163660975953
52,43,47130,경북,Gyeongju-si,경주시,0.21986562016017697
52,43,47230,경북,Yeongcheon-si,영천시,0.002015827471844314
53,43,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.16204605985812273
53,43,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.6495739431712931
53,43,47130,경북,Gyeongju-si,경주시,0.18837633589585995
54,43,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.15899500352804796
54,43,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.841004996471952
55,43,47111,경북,"Nam-gu, Pohang-si",포항시 남구,0.9983484568708524
55,43,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.0016515431291476697
56,43,47111,경북,"Nam-gu, Pohang-si",포항시 남구,1.0
20,44,44180,충남,Boryeong-si,보령시,1.0
21,44,44180,충남,Boryeong-si,보령시,1.0
22,44,44180,충남,Boryeong-si,보령시,1.0
23,44,44180,충남,Boryeong-si,보령시,1.0
25,44,44180,충남,Boryeong-si,보령시,0.8156528702461912
25,44,44770,충남,Seocheon-gun,서천군,0.18434712975380887
26,44,44180,충남,Boryeong-si,보령시,0.706106425619746
26,44,44770,충남,Seocheon-gun,서천군,0.29389357435752905
27,44,44180,충남,Boryeong-si,보령시,0.7897319351417411
27,44,44760,충남,Buyeo-gun,부여군,0.008336442178542484
27,44,44770,충남,Seocheon-gun,서천군,0.2019316226797164
28,44,44180,충남,Boryeong-si,보령시,0.07986004444603577
28,44,44760,충남,Buyeo-gun,부여군,0.7023281422600229
28,44,44770,충남,Seocheon-gun,서천군,0.21781041385352012
29,44,44760,충남,Buyeo-gun,부여군,1.0
30,44,44230,충남,Nonsan-si,논산시,0.0938175435181757
30,44,44760,충남,Buyeo-gun,부여군,0.9061824564818243
31,44,44230,충남,Nonsan-si,논산시,0.9291055978813035
31,44,44760,충남,Buyeo-gun,부여군,0.07089440211869637
32,44,44230,충남,Nonsan-si,논산시,1.0
33,44,30170,대전,Seo-gu,서구,0.04264240462852599
33,44,44230,충남,Nonsan-si,논산시,0.944444003419471
33,44,44250,충남,Gyeryong-si,계룡시,0.012911926669954242
34,44,30140,대전,Jung-gu,중구,0.04052565588951203
34,44,30170,대전,Seo-gu,서구,0.19370557072144576
34,44,44230,충남,Nonsan-si,논산시,0.0915234737637114
34,44,44710,충남,Geumsan-gun,금산군,0.6742405748348596
35,44,30110,대전,Dong-gu,동구,0.1762105860181894
35,44,30140,대전,Jung-gu,중구,0.04130357912133454
35,44,44710,충남,Geumsan-gun,금산군,0.7824846842975736
36,44,44710,충남,Geumsan-gun,금산군,0.7406647880909636
36,44,43730,충북,Okcheon-gun,옥천군,0.1761373735878278
36,44,43740,충북,Yeongdong-gun,영동군,0.08319783832120858
37,44,43730,충북,Okcheon-gun,옥천군,0.2375409681645362
37,44,43740,충북,Yeongdong-gun,영동군,0.7624590318354637
38,44,43740,충북,Yeongdong-gun,영동군,1.0
39,44,43740,충북,Yeongdong-gun,영동군,1.0
40,44,47150,경북,Gimcheon-si,김천시,0.3220506108345086
40,44,43740,충북,Yeongdong-gun,영동군,0.6779493891654914
41,44,47150,경북,Gimcheon-si,김천시,0.9399555634164508
41,44,43740,충북,Yeongdong-gun,영동군,0.06004443658354917
42,44,47150,경북,Gimcheon-si,김천시,0.9993568139457634
42,44,47190,경북,Gumi-si,구미시,0.0006431860542365775
43,44,47150,경북,Gimcheon-si,김천시,0.3512563618573972
43,44,47190,경북,Gumi-si,구미시,0.6487436381426028
44,44,47190,경북,Gumi-si,구미시,1.0
45,44,47190,경북,Gumi-si,구미시,0.8845815084317058
45,44,47720,경북,Gunwi-gun,군위군,0.11541849156829419
46,44,47190,경북,Gumi-si,구미시,0.060215866989775046
46,44,47720,경북,Gunwi-gun,군위군,0.9374054838634966
46,44,47730,경북,Uiseong-gun,의성군,0.002378649146728315
47,44,47720,경북,Gunwi-gun,군위군,0.9430614475518037
47,44,47730,경북,Uiseong-gun,의성군,0.05693855244819634
48,44,47720,경북,Gunwi-gun,군위군,0.919654944451282
48,44,47730,경북,Uiseong-gun,의성군,0.080345055548718
49,44,47230,경북,Yeongcheon-si,영천시,0.47459331504339075
49,44,47720,경북,Gunwi-gun,군위군,0.3213534069534792
49,44,47730,경북,Uiseong-gun,의성군,0.011068977926216573
49,44,47750,경북,Cheongsong-gun,청송군,0.19298239873782555
50,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.1960012068905802
50,44,47230,경북,Yeongcheon-si,영천시,0.5355858187068856
50,44,47750,경북,Cheongsong-gun,청송군,0.26840934301285013
51,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,0.9376683191239676
51,44,47230,경북,Yeongcheon-si,영천시,0.06232901389709252
52,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,1.0
53,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,1.0
54,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,1.0
55,44,47113,경북,"Buk-gu, Pohang-si",포항시 북구,1.0
21,45,44180,충남,Boryeong-si,보령시,1.0
22,45,44180,충남,Boryeong-si,보령시,1.0
23,45,44180,충남,Boryeong-si,보령시,1.0
24,45,44180,충남,Boryeong-si,보령시,1.0
26,45,44180,충남,Boryeong-si,보령시,1.0
27,45,44180,충남,Boryeong-si,보령시,0.9173112896829001
27,45,44760,충남,Buyeo-gun,부여군,0.08268869223055886
28,45,44180,충남,Boryeong-si,보령시,0.0680937203967573
28,45,44760,충남,Buyeo-gun,부여군,0.9319061089755509
29,45,44760,충남,Buyeo-gun,부여군,0.9919539392892043
29,45,44790,충남,Cheongyang-gun,청양군,0.008046060710795663
30,45,44150,충남,Gongju-si,공주시,0.057805515383064804
30,45,44760,충남,Buyeo-gun,부여군,0.9163640139673209
30,45,44790,충남,Cheongyang-gun,청양군,0.02582834129329927
31,45,44150,충남,Gongju-si,공주시,0.33479476510405753
31,45,44230,충남,Nonsan-si,논산시,0.4007123133519872
31,45,44760,충남,Buyeo-gun,부여군,0.2644910385550117
32,45,44150,충남,Gongju-si,공주시,0.04103289990858456
32,45,44230,충남,Nonsan-si,논산시,0.8655289159691263
32,45,44250,충남,Gyeryong-si,계룡시,0.09343666935446074
33,45,30170,대전,Seo-gu,서구,0.11916496049681417
33,45,30200,대전,Yuseong-gu,유성구,0.354508867128914
33,45,44230,충남,Nonsan-si,논산시,0.06947120653789626
33,45,44250,충남,Gyeryong-si,계룡시,0.45682834178805404
34,45,30140,대전,Jung-gu,중구,0.34799658804498806
34,45,30170,대전,Seo-gu,서구,0.49555321899213933
34,45,30200,대전,Yuseong-gu,유성구,0.057164390352733525
34,45,44710,충남,Geumsan-gun,금산군,0.09928336792657463
35,45,30110,대전,Dong-gu,동구,0.5267688043044212
35,45,30140,대전,Jung-gu,중구,0.21005117791274572
35,45,44710,충남,Geumsan-gun,금산군,0.01204088829937196
35,45,43730,충북,Okcheon-gun,옥천군,0.2511389900758334
36,45,44710,충남,Geumsan-gun,금산군,0.03569465184022419
36,45,43730,충북,Okcheon-gun,옥천군,0.9643053481597759
37,45,43730,충북,Okcheon-gun,옥천군,0.884780598859626
37,45,43740,충북,Yeongdong-gun,영동군,0.11521940114037395
38,45,43730,충북,Okcheon-gun,옥천군,0.3092370690460989
38,45,43740,충북,Yeongdong-gun,영동군,0.6907629309539011
39,45,47250,경북,Sangju-si,상주시,0.2917072272691438
39,45,43730,충북,Okcheon-gun,옥천군,0.0015669328801259927
39,45,43740,충북,Yeongdong-gun,영동군,0.7067258398507302
40,45,47150,경북,Gimcheon-si,김천시,6.018557115870988e-05
40,45,47250,경북,Sangju-si,상주시,0.5565036310914634
40,45,43740,충북,Yeongdong-gun,영동군,0.44343618333737783
41,45,47150,경북,Gimcheon-si,김천시,0.25132687997631303
41,45,47190,경북,Gumi-si,구미시,0.0005954536517173652
41,45,47250,경북,Sangju-si,상주시,0.7198601560600671
41,45,43740,충북,Yeongdong-gun,영동군,0.02821751031190251
